Lot,LotID,HorseID,HorseUUID,Name,horseGender,yob,cob,colour,SireID,SireUUID,sireName,Stallion Match Rating,lotPedigreeStrength,lotSpeedPct,lotClassicPct,lotStaminaPct,lotDI,lotCI,vendorName,vendorLotsOffered_5y,vendorLotsSold_5y,vendorStakesWinners_5y,vendorWinners_5y,damUrl,stallionName,stallionFarm,stallionFee,matingMatchRating,matingPedigreeStrength,matingSpeedPct,matingClassicPct,matingStaminaPct,matingDI,matingCI,stallionSearchUrl
627,832583,1604123,AAD7D27C-EE87-EF11-ACD3-02C4308ABA4F,Pink Peonies,Mare,2021,IRE,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,96.7,79.17,16.67,4.17,7,1.125,Coolmore Stud,597,555,17,207,https://stallionmatch.com/race-horse/Pink%20Peonies/AAD7D27C-EE87-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,69.9,95.24,4.76,0,41,1.476,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=AAD7D27C-EE87-EF11-ACD3-02C4308ABA4F
628,832584,1099223,22218C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Poppy Lane,Mare,2018,NZL,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,19,15.38,38.46,46.15,0.529,-0.5,Sledmere Stud,468,427,13,178,https://stallionmatch.com/race-horse/Poppy%20Lane/22218C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,72.1,52.17,21.74,26.09,1.706,0.435,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=22218C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
629,832585,1553894,E1E8B89F-6BCC-EE11-8DC2-E8D8D1C4DF34,Porta Romana,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,87.9,73.08,19.23,7.69,4.778,1.231,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Porta%20Romana/E1E8B89F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,23.3,86.36,9.09,4.55,10,1.409,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=E1E8B89F-6BCC-EE11-8DC2-E8D8D1C4DF34
630,832586,1664307,4E976A8C-F07F-F011-AD1E-025082B7DA07,Prickly,Mare,2022,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,25.2,66.67,25.93,7.41,3.909,1.111,Emirates Park,165,147,5,61,https://stallionmatch.com/race-horse/Prickly/4E976A8C-F07F-F011-AD1E-025082B7DA07,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,34.2,81.82,13.64,4.55,7.8,1.364,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4E976A8C-F07F-F011-AD1E-025082B7DA07
631,832587,1028616,5469849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Princess Nefertiti,Mare,2018,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,34.1,44.44,25.93,29.63,1.348,0.111,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Princess%20Nefertiti/5469849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,33.3,69.57,13.04,17.39,3.182,0.783,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=5469849F-6BCC-EE11-8DC2-E8D8D1C4DF34
632,832588,722801,8403699F-6BCC-EE11-8DC2-E8D8D1C4DF34,Psalmody,Mare,2014,USA,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,80.3,24,44,32,0.852,-0.16,Kenmore Lodge,406,371,4,151,https://stallionmatch.com/race-horse/Psalmody/8403699F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,32.7,63.64,18.18,18.18,2.667,0.727,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8403699F-6BCC-EE11-8DC2-E8D8D1C4DF34
633,832589,662779,EE72639F-6BCC-EE11-8DC2-E8D8D1C4DF34,Punch The Clock,Mare,2015,AUS,Grey,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,71.9,50,43.33,6.67,2.529,0.533,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Punch%20The%20Clock/EE72639F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,61.7,70.83,25,4.17,5,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=EE72639F-6BCC-EE11-8DC2-E8D8D1C4DF34
634,832590,603819,F1CB5D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Purrpussful,Mare,2012,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,7.2,30,30,40,0.818,0.033,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Purrpussful/F1CB5D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,29.7,62.5,12.5,25,2.2,0.75,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=F1CB5D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
635,832591,1066324,2DE5889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Queen Maeve,Mare,2019,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,86.5,68,24,8,4,0.84,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Queen%20Maeve/2DE5889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,40.1,86.36,9.09,4.55,10,1.273,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=2DE5889F-6BCC-EE11-8DC2-E8D8D1C4DF34
636,832592,1130925,BB818F9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Radiant Remi,Mare,2019,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,28.9,85.71,3.57,10.71,7,1.607,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Radiant%20Remi/BB818F9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,95.65,4.35,0,45,1.739,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=BB818F9F-6BCC-EE11-8DC2-E8D8D1C4DF34
637,832593,1592177,BDB07EDE-6569-EF11-ACD3-02C4308ABA4F,Rainbow Goddess,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,95.6,69.57,17.39,13.04,3.6,1.174,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Rainbow%20Goddess/BDB07EDE-6569-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,22.7,90.48,4.76,4.76,13,1.524,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=BDB07EDE-6569-EF11-ACD3-02C4308ABA4F
638,832594,938066,AB747B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Rakkaus,Mare,2017,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,93.7,60,33.33,6.67,3.286,1.133,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Rakkaus/AB747B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,27.9,79.17,20.83,0,8.6,1.417,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=AB747B9F-6BCC-EE11-8DC2-E8D8D1C4DF34
639,832595,1446693,CAC0AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Ramazzina,Mare,2019,NZL,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,54.3,60,30,10,3,1.1,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Ramazzina/CAC0AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,29.1,85,10,5,9,1.45,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=CAC0AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34
640,832596,1027895,8F66849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Roebuck Bay,Mare,2018,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,90.4,57.69,26.92,15.38,2.467,0.769,North Bloodstock,121,102,2,16,https://stallionmatch.com/race-horse/Roebuck%20Bay/8F66849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,41.1,78.26,13.04,8.7,5.571,1.174,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8F66849F-6BCC-EE11-8DC2-E8D8D1C4DF34
641,832597,1452776,EBD7AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Rolling Rock,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,43.9,68.97,20.69,10.34,3.833,0.655,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Rolling%20Rock/EBD7AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,31.5,83.33,12.5,4.17,8.6,1.125,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=EBD7AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34
642,832598,1122478,22618F9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Royal Merchant,Mare,2019,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,38,44.44,18.52,37.04,1.16,0.185,Amarina Farm,136,109,1,45,https://stallionmatch.com/race-horse/Royal%20Merchant/22618F9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,66.9,72.73,9.09,18.18,3.4,0.909,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=22618F9F-6BCC-EE11-8DC2-E8D8D1C4DF34
643,832599,1016442,9750839F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sacred Feeling,Mare,2019,NZL,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,15.9,14.81,40.74,44.44,0.543,-0.444,Eureka Stud,457,398,9,163,https://stallionmatch.com/race-horse/Sacred%20Feeling/9750839F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,29.6,50,25,25,1.667,0.417,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=9750839F-6BCC-EE11-8DC2-E8D8D1C4DF34
644,832600,1253632,48B39C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sagaponack,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,44,38.71,58.06,3.23,2.1,0.645,Willow Park Stud,216,191,3,71,https://stallionmatch.com/race-horse/Sagaponack/48B39C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,38.2,66.67,33.33,0,5,1.125,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=48B39C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
645,832601,651043,A15F629F-6BCC-EE11-8DC2-E8D8D1C4DF34,Salsa Bella,Mare,2015,FRA,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,89.4,45,30,25,1.5,0.55,Sledmere Stud,468,427,13,178,https://stallionmatch.com/race-horse/Salsa%20Bella/A15F629F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.8,78.95,10.53,10.53,5.333,1.211,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=A15F629F-6BCC-EE11-8DC2-E8D8D1C4DF34
646,832602,663207,0D74639F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sangita,Mare,2015,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,51.4,78.57,3.57,17.86,4.091,1.036,Kia Ora Stud,170,141,6,67,https://stallionmatch.com/race-horse/Sangita/0D74639F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,22,87.5,4.17,8.33,8.6,1.292,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=0D74639F-6BCC-EE11-8DC2-E8D8D1C4DF34
647,832603,594337,0FC15C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Santorini Miss,Mare,2012,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,84.9,33.33,66.67,0,2,0.333,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Santorini%20Miss/0FC15C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,32.8,65.22,34.78,0,4.75,0.957,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=0FC15C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
648,832604,937038,AE707B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Satin Love,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,74.3,32.26,45.16,22.58,1.214,0.194,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Satin%20Love/AE707B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,65.6,62.5,25,12.5,3,0.833,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=AE707B9F-6BCC-EE11-8DC2-E8D8D1C4DF34
649,832605,1590423,08E711E5-8664-EF11-ACD3-02C4308ABA4F,Satin Shimmer,Mare,2021,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,84,73.08,11.54,15.38,3.727,1.269,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Satin%20Shimmer/08E711E5-8664-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,23.3,86.36,4.55,9.09,7.8,1.455,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=08E711E5-8664-EF11-ACD3-02C4308ABA4F
650,832606,594341,13C15C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sea Dweller,Mare,2013,GBR,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,95.9,41.67,58.33,0,2.429,0.667,Kulani Park,107,87,2,50,https://stallionmatch.com/race-horse/Sea%20Dweller/13C15C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,33.1,69.57,30.43,0,5.571,1.13,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=13C15C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
651,832607,977070,E9E67E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Secret Amour,Mare,2016,NZL,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,51.2,50,42.31,7.69,2.467,0.577,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Secret%20Amour/E9E67E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,33.8,72.73,22.73,4.55,5.286,1.045,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=E9E67E9F-6BCC-EE11-8DC2-E8D8D1C4DF34
652,832608,1032906,1C64859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sensory,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,65.8,81.48,7.41,11.11,5.75,1.519,Chris Waller Racing,0,0,0,0,https://stallionmatch.com/race-horse/Sensory/1C64859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,23.3,90.91,4.55,4.55,13.667,1.591,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=1C64859F-6BCC-EE11-8DC2-E8D8D1C4DF34
653,832609,968062,FEB27D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Seonee,Mare,2018,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,29,76.67,23.33,0,7.571,1.4,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Seonee/FEB27D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,63.6,83.33,16.67,0,11,1.458,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=FEB27D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
654,832610,587884,66C15B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Seracena,Mare,2013,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,89.4,40,60,0,2.333,0.4,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Seracena/66C15B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,75,72.73,27.27,0,6.333,1.045,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=66C15B9F-6BCC-EE11-8DC2-E8D8D1C4DF34
655,832611,1451164,A0D1AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Set to Ignite,Mare,2022,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,8.5,74.07,7.41,18.52,3.5,0.852,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Set%20to%20Ignite/A0D1AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,36.4,86.96,4.35,8.7,8.2,1.217,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=A0D1AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34
656,832612,774136,4B866E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Seventhchic,Mare,2013,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,27.8,42.86,47.62,9.52,2,0.524,Amarina Farm,136,109,1,45,https://stallionmatch.com/race-horse/Seventhchic/4B866E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,61,70,25,5,4.714,1.05,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4B866E9F-6BCC-EE11-8DC2-E8D8D1C4DF34
657,832613,1021095,D14C849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Shalook,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,11.5,79.17,12.5,8.33,5.857,1.417,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Shalook/D14C849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,37,90.48,4.76,4.76,13,1.524,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=D14C849F-6BCC-EE11-8DC2-E8D8D1C4DF34
658,832614,594977,44C35C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Sharpness,Mare,2013,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,43.9,50,45.83,4.17,2.692,0.583,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/Sharpness/44C35C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,41.9,72.73,27.27,0,6.333,1.091,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=44C35C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
659,832615,666409,737F639F-6BCC-EE11-8DC2-E8D8D1C4DF34,She's A Treasure,Mare,2014,NZL,Grey,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,83.2,66.67,16.67,16.67,3,0.792,Twin Hills Stud,401,313,3,109,https://stallionmatch.com/race-horse/She's%20A%20Treasure/737F639F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,61.2,78.26,13.04,8.7,5.571,1.13,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=737F639F-6BCC-EE11-8DC2-E8D8D1C4DF34
660,832616,1254069,FCB49C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,She's Glamourous,Mare,2017,AUS,Black Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,31.3,64.29,35.71,0,4.6,0.786,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/She's%20Glamourous/FCB49C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,49.6,79.17,20.83,0,8.6,1.125,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=FCB49C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
661,832617,1027882,8266849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Shobu,Mare,2018,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,78,29.03,48.39,22.58,1.138,0.161,Arrowfield Stud,1000,895,37,376,https://stallionmatch.com/race-horse/Shobu/8266849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,64.4,62.5,25,12.5,3,0.833,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8266849F-6BCC-EE11-8DC2-E8D8D1C4DF34
662,832618,1053377,46AE879F-6BCC-EE11-8DC2-E8D8D1C4DF34,Shore To Happen,Mare,2019,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,41.2,51.72,44.83,3.45,2.867,0.552,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Shore%20To%20Happen/46AE879F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,75,75,25,0,7,1.083,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=46AE879F-6BCC-EE11-8DC2-E8D8D1C4DF34
663,832619,1099385,C4218C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Simply Amazing,Mare,2021,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,49.3,55.17,44.83,0,3.462,0.69,Coolmore Stud,597,555,17,207,https://stallionmatch.com/race-horse/Simply%20Amazing/C4218C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,29.8,73.91,26.09,0,6.667,1.087,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=C4218C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
